,0
3846,307.68
3847,307.76
3848,307.84000000000003
3849,307.92
3850,308.0
3851,308.08
3852,308.16
3853,308.24
3854,308.32
3855,308.40000000000003
3856,308.48
3857,308.56
3858,308.64
3859,308.72
3860,308.8
3861,308.88
3862,308.96
3863,309.04
3864,309.12
3865,309.2
3866,309.28000000000003
3867,309.36
3868,309.44
3869,309.52
3870,309.6
3871,309.68
3872,309.76
3873,309.84000000000003
3874,309.92
3875,310.0
3876,310.08
3877,310.16
3878,310.24
3879,310.32
3880,310.40000000000003
3881,310.48
3882,310.56
3883,310.64
3884,310.72
3885,310.8
3886,310.88
3887,310.96
3888,311.04
3889,311.12
3890,311.2
3891,311.28000000000003
3892,311.36
3893,311.44
3894,311.52
3895,311.6
3896,311.68
3897,311.76
3898,311.84000000000003
3899,311.92
3900,312.0
3901,312.08
3902,312.16
3903,312.24
3904,312.32
3905,312.40000000000003
3906,312.48
3907,312.56
3908,312.64
3909,312.72
3910,312.8
3911,312.88
3912,312.96
3913,313.04
3914,313.12
3915,313.2
3916,313.28000000000003
3917,313.36
3918,313.44
3919,313.52
3920,313.6
3921,313.68
3922,313.76
3923,313.84000000000003
3924,313.92
3925,314.0
3926,314.08
3927,314.16
3928,314.24
3929,314.32
3930,314.40000000000003
3931,314.48
3932,314.56
3933,314.64
3934,314.72
3935,314.8
3936,314.88
3937,314.96
3938,315.04
3939,315.12
3940,315.2
3941,315.28000000000003
3942,315.36
3943,315.44
3944,315.52
3945,315.6
3946,315.68
3947,315.76
3948,315.84000000000003
3949,315.92
3950,316.0
3951,316.08
3952,316.16
3953,316.24
3954,316.32
3955,316.40000000000003
3956,316.48
3957,316.56
3958,316.64
3959,316.72
3960,316.8
3961,316.88
3962,316.96
3963,317.04
3964,317.12
3965,317.2
3966,317.28000000000003
3967,317.36
3968,317.44
3969,317.52
3970,317.6
3971,317.68
3972,317.76
3973,317.84000000000003
3974,317.92
3975,318.0
3976,318.08
3977,318.16
3978,318.24
3979,318.32
3980,318.40000000000003
3981,318.48
3982,318.56
3983,318.64
3984,318.72
3985,318.8
3986,318.88
3987,318.96
3988,319.04
3989,319.12
3990,319.2
3991,319.28000000000003
3992,319.36
3993,319.44
3994,319.52
3995,319.6
3996,319.68
3997,319.76
3998,319.84000000000003
3999,319.92
4000,320.0
4001,320.08
4002,320.16
4003,320.24
4004,320.32
4005,320.40000000000003
4006,320.48
4007,320.56
4008,320.64
4009,320.72
4010,320.8
4011,320.88
4012,320.96
4013,321.04
4014,321.12
4015,321.2
4016,321.28000000000003
4017,321.36
4018,321.44
4019,321.52
4020,321.6
4021,321.68
4022,321.76
4023,321.84000000000003
4024,321.92
4025,322.0
4026,322.08
4027,322.16
4028,322.24
4029,322.32
4030,322.40000000000003
4031,322.48
4032,322.56
4033,322.64
4034,322.72
4035,322.8
4036,322.88
4037,322.96
4038,323.04
4039,323.12
4040,323.2
4041,323.28000000000003
4042,323.36
4043,323.44
4044,323.52
4045,323.6
4046,323.68
4047,323.76
4048,323.84000000000003
4049,323.92
4050,324.0
4051,324.08
4052,324.16
4053,324.24
4054,324.32
4055,324.40000000000003
4056,324.48
4057,324.56
4058,324.64
4059,324.72
4060,324.8
4061,324.88
4062,324.96
4063,325.04
4064,325.12
4065,325.2
4066,325.28000000000003
4067,325.36
4068,325.44
4069,325.52
4070,325.6
4071,325.68
4072,325.76
4073,325.84000000000003
4074,325.92
4075,326.0
4076,326.08
4077,326.16
4078,326.24
4079,326.32
4080,326.40000000000003
4081,326.48
4082,326.56
4083,326.64
4084,326.72
4085,326.8
4086,326.88
4087,326.96
4088,327.04
4089,327.12
4090,327.2
4091,327.28000000000003
4092,327.36
4093,327.44
4094,327.52
4095,327.6
4096,327.68
4097,327.76
4098,327.84000000000003
4099,327.92
4100,328.0
4101,328.08
4102,328.16
4103,328.24
4104,328.32
4105,328.40000000000003
4106,328.48
4107,328.56
4108,328.64
4109,328.72
4110,328.8
4111,328.88
4112,328.96
4113,329.04
4114,329.12
4115,329.2
4116,329.28000000000003
4117,329.36
4118,329.44
4119,329.52
4120,329.6
4121,329.68
4122,329.76
4123,329.84000000000003
4124,329.92
4125,330.0
4126,330.08
4127,330.16
4128,330.24
4129,330.32
4130,330.40000000000003
4131,330.48
4132,330.56
4133,330.64
4134,330.72
4135,330.8
4136,330.88
4137,330.96
4138,331.04
4139,331.12
4140,331.2
4141,331.28000000000003
4142,331.36
4143,331.44
4144,331.52
4145,331.6
4146,331.68
4147,331.76
4148,331.84000000000003
4149,331.92
4150,332.0
4151,332.08
4152,332.16
4153,332.24
4154,332.32
4155,332.40000000000003
4156,332.48
4157,332.56
4158,332.64
4159,332.72
4160,332.8
4161,332.88
4162,332.96
4163,333.04
4164,333.12
4165,333.2
4166,333.28000000000003
4167,333.36
4168,333.44
4169,333.52
4170,333.6
4171,333.68
4172,333.76
4173,333.84000000000003
4174,333.92
4175,334.0
4176,334.08
4177,334.16
4178,334.24
4179,334.32
4180,334.40000000000003
4181,334.48
4182,334.56
4183,334.64
4184,334.72
4185,334.8
4186,334.88
4187,334.96
4188,335.04
4189,335.12
4190,335.2
4191,335.28000000000003
4192,335.36
4193,335.44
4194,335.52
4195,335.6
4196,335.68
4197,335.76
4198,335.84000000000003
4199,335.92
4200,336.0
4201,336.08
4202,336.16
4203,336.24
4204,336.32
4205,336.40000000000003
4206,336.48
4207,336.56
4208,336.64
4209,336.72
4210,336.8
4211,336.88
4212,336.96
4213,337.04
4214,337.12
4215,337.2
4216,337.28000000000003
4217,337.36
4218,337.44
4219,337.52
4220,337.6
4221,337.68
4222,337.76
4223,337.84000000000003
4224,337.92
4225,338.0
4226,338.08
4227,338.16
4228,338.24
4229,338.32
4230,338.40000000000003
4231,338.48
4232,338.56
4233,338.64
4234,338.72
4235,338.8
4236,338.88
4237,338.96
4238,339.04
4239,339.12
4240,339.2
4241,339.28000000000003
4242,339.36
4243,339.44
4244,339.52
4245,339.6
4246,339.68
4247,339.76
4248,339.84000000000003
4249,339.92
4250,340.0
4251,340.08
4252,340.16
4253,340.24
4254,340.32
4255,340.40000000000003
4256,340.48
4257,340.56
4258,340.64
4259,340.72
4260,340.8
4261,340.88
4262,340.96
4263,341.04
4264,341.12
4265,341.2
4266,341.28000000000003
4267,341.36
4268,341.44
4269,341.52
4270,341.6
4271,341.68
4272,341.76
4273,341.84000000000003
4274,341.92
4275,342.0
4276,342.08
4277,342.16
4278,342.24
4279,342.32
4280,342.40000000000003
4281,342.48
4282,342.56
4283,342.64
4284,342.72
4285,342.8
4286,342.88
4287,342.96
4288,343.04
4289,343.12
4290,343.2
4291,343.28000000000003
4292,343.36
4293,343.44
4294,343.52
4295,343.6
4296,343.68
4297,343.76
4298,343.84000000000003
4299,343.92
4300,344.0
4301,344.08
4302,344.16
4303,344.24
4304,344.32
4305,344.40000000000003
4306,344.48
4307,344.56
4308,344.64
4309,344.72
4310,344.8
4311,344.88
4312,344.96
4313,345.04
4314,345.12
4315,345.2
4316,345.28000000000003
4317,345.36
4318,345.44
4319,345.52
4320,345.6
4321,345.68
4322,345.76
4323,345.84000000000003
4324,345.92
4325,346.0
4326,346.08
4327,346.16
4328,346.24
4329,346.32
4330,346.40000000000003
4331,346.48
4332,346.56
4333,346.64
4334,346.72
4335,346.8
4336,346.88
4337,346.96
4338,347.04
4339,347.12
4340,347.2
4341,347.28000000000003
4342,347.36
4343,347.44
4344,347.52
4345,347.6
4346,347.68
4347,347.76
4348,347.84000000000003
4349,347.92
4350,348.0
4351,348.08
4352,348.16
4353,348.24
4354,348.32
4355,348.40000000000003
4356,348.48
4357,348.56
4358,348.64
4359,348.72
4360,348.8
4361,348.88
4362,348.96
4363,349.04
4364,349.12
4365,349.2
4366,349.28000000000003
4367,349.36
4368,349.44
4369,349.52
4370,349.6
4371,349.68
4372,349.76
4373,349.84000000000003
4374,349.92
4375,350.0
4376,350.08
4377,350.16
4378,350.24
4379,350.32
4380,350.40000000000003
4381,350.48
4382,350.56
4383,350.64
4384,350.72
4385,350.8
4386,350.88
4387,350.96
4388,351.04
4389,351.12
4390,351.2
4391,351.28000000000003
4392,351.36
4393,351.44
4394,351.52
4395,351.6
4396,351.68
4397,351.76
4398,351.84000000000003
4399,351.92
4400,352.0
4401,352.08
4402,352.16
4403,352.24
4404,352.32
4405,352.40000000000003
4406,352.48
4407,352.56
4408,352.64
4409,352.72
4410,352.8
4411,352.88
4412,352.96
4413,353.04
4414,353.12
4415,353.2
4416,353.28000000000003
4417,353.36
4418,353.44
4419,353.52
4420,353.6
4421,353.68
4422,353.76
4423,353.84000000000003
4424,353.92
4425,354.0
4426,354.08
4427,354.16
4428,354.24
4429,354.32
4430,354.40000000000003
4431,354.48
4432,354.56
4433,354.64
4434,354.72
4435,354.8
4436,354.88
4437,354.96
4438,355.04
4439,355.12
4440,355.2
4441,355.28000000000003
4442,355.36
4443,355.44
4444,355.52
4445,355.6
4446,355.68
4447,355.76
4448,355.84000000000003
4449,355.92
4450,356.0
4451,356.08
4452,356.16
4453,356.24
4454,356.32
4455,356.40000000000003
4456,356.48
4457,356.56
4458,356.64
4459,356.72
4460,356.8
4461,356.88
4462,356.96
4463,357.04
4464,357.12
4465,357.2
4466,357.28000000000003
4467,357.36
4468,357.44
4469,357.52
4470,357.6
4471,357.68
4472,357.76
4473,357.84000000000003
4474,357.92
4475,358.0
4476,358.08
4477,358.16
4478,358.24
4479,358.32
4480,358.40000000000003
4481,358.48
4482,358.56
4483,358.64
4484,358.72
4485,358.8
4486,358.88
4487,358.96
4488,359.04
4489,359.12
4490,359.2
4491,359.28000000000003
4492,359.36
4493,359.44
4494,359.52
4495,359.6
4496,359.68
4497,359.76
4498,359.84000000000003
4499,359.92
4500,360.0
4501,360.08
4502,360.16
4503,360.24
4504,360.32
4505,360.40000000000003
4506,360.48
4507,360.56
4508,360.64
4509,360.72
4510,360.8
4511,360.88
4512,360.96
4513,361.04
4514,361.12
4515,361.2
4516,361.28000000000003
4517,361.36
4518,361.44
4519,361.52
4520,361.6
4521,361.68
4522,361.76
4523,361.84000000000003
4524,361.92
4525,362.0
4526,362.08
4527,362.16
4528,362.24
4529,362.32
4530,362.40000000000003
4531,362.48
4532,362.56
4533,362.64
4534,362.72
4535,362.8
4536,362.88
4537,362.96
4538,363.04
4539,363.12
4540,363.2
4541,363.28000000000003
4542,363.36
4543,363.44
4544,363.52
4545,363.6
4546,363.68
4547,363.76
4548,363.84000000000003
4549,363.92
4550,364.0
4551,364.08
4552,364.16
4553,364.24
4554,364.32
4555,364.40000000000003
4556,364.48
4557,364.56
4558,364.64
4559,364.72
4560,364.8
4561,364.88
4562,364.96
4563,365.04
4564,365.12
4565,365.2
4566,365.28000000000003
4567,365.36
4568,365.44
4569,365.52
4570,365.6
4571,365.68
4572,365.76
4573,365.84000000000003
4574,365.92
4575,366.0
4576,366.08
4577,366.16
4578,366.24
4579,366.32
4580,366.40000000000003
4581,366.48
4582,366.56
4583,366.64
4584,366.72
4585,366.8
4586,366.88
4587,366.96
4588,367.04
4589,367.12
4590,367.2
4591,367.28000000000003
4592,367.36
4593,367.44
4594,367.52
4595,367.6
4596,367.68
4597,367.76
4598,367.84000000000003
4599,367.92
4600,368.0
4601,368.08
4602,368.16
4603,368.24
4604,368.32
4605,368.40000000000003
4606,368.48
4607,368.56
4608,368.64
4609,368.72
4610,368.8
4611,368.88
4612,368.96
4613,369.04
4614,369.12
4615,369.2
4616,369.28000000000003
4617,369.36
4618,369.44
4619,369.52
4620,369.6
4621,369.68
4622,369.76
4623,369.84000000000003
4624,369.92
4625,370.0
4626,370.08
4627,370.16
4628,370.24
4629,370.32
4630,370.40000000000003
4631,370.48
4632,370.56
4633,370.64
4634,370.72
4635,370.8
4636,370.88
4637,370.96
4638,371.04
4639,371.12
4640,371.2
4641,371.28000000000003
4642,371.36
4643,371.44
4644,371.52
4645,371.6
4646,371.68
4647,371.76
4648,371.84000000000003
4649,371.92
4650,372.0
4651,372.08
4652,372.16
4653,372.24
4654,372.32
4655,372.40000000000003
4656,372.48
4657,372.56
4658,372.64
4659,372.72
4660,372.8
4661,372.88
4662,372.96
4663,373.04
4664,373.12
4665,373.2
4666,373.28000000000003
4667,373.36
4668,373.44
4669,373.52
4670,373.6
4671,373.68
4672,373.76
4673,373.84000000000003
4674,373.92
4675,374.0
4676,374.08
4677,374.16
4678,374.24
4679,374.32
4680,374.40000000000003
4681,374.48
4682,374.56
4683,374.64
4684,374.72
4685,374.8
4686,374.88
4687,374.96
4688,375.04
4689,375.12
4690,375.2
4691,375.28000000000003
4692,375.36
4693,375.44
4694,375.52
4695,375.6
4696,375.68
4697,375.76
4698,375.84000000000003
4699,375.92
4700,376.0
4701,376.08
4702,376.16
4703,376.24
4704,376.32
4705,376.40000000000003
4706,376.48
4707,376.56
4708,376.64
4709,376.72
4710,376.8
4711,376.88
4712,376.96
4713,377.04
4714,377.12
4715,377.2
4716,377.28000000000003
4717,377.36
4718,377.44
4719,377.52
4720,377.6
4721,377.68
4722,377.76
4723,377.84000000000003
4724,377.92
4725,378.0
4726,378.08
4727,378.16
4728,378.24
4729,378.32
4730,378.40000000000003
4731,378.48
4732,378.56
4733,378.64
4734,378.72
4735,378.8
4736,378.88
4737,378.96
4738,379.04
4739,379.12
4740,379.2
4741,379.28000000000003
4742,379.36
4743,379.44
4744,379.52
4745,379.6
4746,379.68
4747,379.76
4748,379.84000000000003
4749,379.92
4750,380.0
4751,380.08
4752,380.16
4753,380.24
4754,380.32
4755,380.40000000000003
4756,380.48
4757,380.56
4758,380.64
4759,380.72
4760,380.8
4761,380.88
4762,380.96
4763,381.04
4764,381.12
4765,381.2
4766,381.28000000000003
4767,381.36
4768,381.44
4769,381.52
4770,381.6
4771,381.68
4772,381.76
4773,381.84000000000003
4774,381.92
4775,382.0
4776,382.08
4777,382.16
4778,382.24
4779,382.32
4780,382.40000000000003
4781,382.48
4782,382.56
4783,382.64
4784,382.72
4785,382.8
4786,382.88
4787,382.96000000000004
4788,383.04
4789,383.12
4790,383.2
4791,383.28000000000003
4792,383.36
4793,383.44
4794,383.52
4795,383.6
4796,383.68
4797,383.76
4798,383.84000000000003
4799,383.92
4800,384.0
4801,384.08
4802,384.16
4803,384.24
4804,384.32
4805,384.40000000000003
4806,384.48
4807,384.56
4808,384.64
4809,384.72
4810,384.8
4811,384.88
4812,384.96000000000004
4813,385.04
4814,385.12
4815,385.2
4816,385.28000000000003
4817,385.36
4818,385.44
4819,385.52
4820,385.6
4821,385.68
4822,385.76
4823,385.84000000000003
4824,385.92
4825,386.0
4826,386.08
4827,386.16
4828,386.24
4829,386.32
4830,386.40000000000003
4831,386.48
4832,386.56
4833,386.64
4834,386.72
4835,386.8
4836,386.88
4837,386.96000000000004
4838,387.04
4839,387.12
4840,387.2
4841,387.28000000000003
4842,387.36
4843,387.44
4844,387.52
4845,387.6
4846,387.68
4847,387.76
4848,387.84000000000003
4849,387.92
4850,388.0
4851,388.08
4852,388.16
4853,388.24
4854,388.32
4855,388.40000000000003
4856,388.48
4857,388.56
4858,388.64
4859,388.72
4860,388.8
4861,388.88
4862,388.96000000000004
4863,389.04
4864,389.12
4865,389.2
4866,389.28000000000003
4867,389.36
4868,389.44
4869,389.52
4870,389.6
4871,389.68
4872,389.76
4873,389.84000000000003
4874,389.92
4875,390.0
4876,390.08
4877,390.16
4878,390.24
4879,390.32
4880,390.40000000000003
4881,390.48
4882,390.56
4883,390.64
4884,390.72
4885,390.8
4886,390.88
4887,390.96000000000004
4888,391.04
4889,391.12
4890,391.2
4891,391.28000000000003
4892,391.36
4893,391.44
4894,391.52
4895,391.6
4896,391.68
4897,391.76
4898,391.84000000000003
4899,391.92
4900,392.0
4901,392.08
4902,392.16
4903,392.24
4904,392.32
4905,392.40000000000003
4906,392.48
4907,392.56
4908,392.64
4909,392.72
4910,392.8
4911,392.88
4912,392.96000000000004
4913,393.04
4914,393.12
4915,393.2
4916,393.28000000000003
4917,393.36
4918,393.44
4919,393.52
4920,393.6
4921,393.68
4922,393.76
4923,393.84000000000003
4924,393.92
4925,394.0
4926,394.08
4927,394.16
4928,394.24
4929,394.32
4930,394.40000000000003
4931,394.48
4932,394.56
4933,394.64
4934,394.72
4935,394.8
4936,394.88
4937,394.96000000000004
4938,395.04
4939,395.12
4940,395.2
4941,395.28000000000003
4942,395.36
4943,395.44
4944,395.52
4945,395.6
4946,395.68
4947,395.76
4948,395.84000000000003
4949,395.92
4950,396.0
4951,396.08
4952,396.16
4953,396.24
4954,396.32
4955,396.40000000000003
4956,396.48
4957,396.56
4958,396.64
4959,396.72
4960,396.8
4961,396.88
4962,396.96000000000004
4963,397.04
4964,397.12
4965,397.2
4966,397.28000000000003
4967,397.36
4968,397.44
4969,397.52
4970,397.6
4971,397.68
4972,397.76
4973,397.84000000000003
4974,397.92
4975,398.0
4976,398.08
4977,398.16
4978,398.24
4979,398.32
4980,398.40000000000003
4981,398.48
4982,398.56
4983,398.64
4984,398.72
4985,398.8
4986,398.88
4987,398.96000000000004
4988,399.04
4989,399.12
4990,399.2
4991,399.28000000000003
4992,399.36
4993,399.44
4994,399.52
4995,399.6
4996,399.68
4997,399.76
4998,399.84000000000003
4999,399.92
5000,400.0
5001,400.08
5002,400.16
5003,400.24
5004,400.32
5005,400.40000000000003
5006,400.48
5007,400.56
5008,400.64
5009,400.72
5010,400.8
5011,400.88
5012,400.96000000000004
5013,401.04
5014,401.12
5015,401.2
5016,401.28000000000003
5017,401.36
5018,401.44
5019,401.52
5020,401.6
5021,401.68
5022,401.76
5023,401.84000000000003
5024,401.92
5025,402.0
5026,402.08
5027,402.16
5028,402.24
5029,402.32
5030,402.40000000000003
5031,402.48
5032,402.56
5033,402.64
5034,402.72
5035,402.8
5036,402.88
5037,402.96000000000004
5038,403.04
5039,403.12
5040,403.2
5041,403.28000000000003
5042,403.36
5043,403.44
5044,403.52
5045,403.6
5046,403.68
5047,403.76
5048,403.84000000000003
5049,403.92
5050,404.0
5051,404.08
5052,404.16
5053,404.24
5054,404.32
5055,404.40000000000003
5056,404.48
5057,404.56
5058,404.64
5059,404.72
5060,404.8
5061,404.88
5062,404.96000000000004
5063,405.04
5064,405.12
5065,405.2
5066,405.28000000000003
5067,405.36
5068,405.44
5069,405.52
5070,405.6
5071,405.68
5072,405.76
5073,405.84000000000003
5074,405.92
5075,406.0
5076,406.08
5077,406.16
5078,406.24
5079,406.32
5080,406.40000000000003
5081,406.48
5082,406.56
5083,406.64
5084,406.72
5085,406.8
5086,406.88
5087,406.96000000000004
5088,407.04
5089,407.12
5090,407.2
5091,407.28000000000003
5092,407.36
5093,407.44
5094,407.52
5095,407.6
5096,407.68
5097,407.76
5098,407.84000000000003
5099,407.92
5100,408.0
5101,408.08
5102,408.16
5103,408.24
5104,408.32
5105,408.40000000000003
5106,408.48
5107,408.56
5108,408.64
5109,408.72
5110,408.8
5111,408.88
5112,408.96000000000004
5113,409.04
5114,409.12
5115,409.2
5116,409.28000000000003
5117,409.36
5118,409.44
5119,409.52
5120,409.6
5121,409.68
5122,409.76
5123,409.84000000000003
5124,409.92
5125,410.0
5126,410.08
5127,410.16
5128,410.24
5129,410.32
5130,410.40000000000003
5131,410.48
5132,410.56
5133,410.64
5134,410.72
5135,410.8
5136,410.88
5137,410.96000000000004
5138,411.04
5139,411.12
5140,411.2
5141,411.28000000000003
5142,411.36
5143,411.44
5144,411.52
5145,411.6
5146,411.68
5147,411.76
5148,411.84000000000003
5149,411.92
5150,412.0
5151,412.08
5152,412.16
5153,412.24
5154,412.32
5155,412.40000000000003
5156,412.48
5157,412.56
5158,412.64
5159,412.72
5160,412.8
5161,412.88
5162,412.96000000000004
5163,413.04
5164,413.12
5165,413.2
5166,413.28000000000003
5167,413.36
5168,413.44
5169,413.52
5170,413.6
5171,413.68
5172,413.76
5173,413.84000000000003
5174,413.92
5175,414.0
5176,414.08
5177,414.16
5178,414.24
5179,414.32
5180,414.40000000000003
5181,414.48
5182,414.56
5183,414.64
5184,414.72
5185,414.8
5186,414.88
5187,414.96000000000004
5188,415.04
5189,415.12
5190,415.2
5191,415.28000000000003
5192,415.36
5193,415.44
5194,415.52
5195,415.6
5196,415.68
5197,415.76
5198,415.84000000000003
5199,415.92
5200,416.0
5201,416.08
5202,416.16
5203,416.24
5204,416.32
5205,416.40000000000003
5206,416.48
5207,416.56
5208,416.64
5209,416.72
5210,416.8
5211,416.88
5212,416.96000000000004
5213,417.04
5214,417.12
5215,417.2
5216,417.28000000000003
5217,417.36
5218,417.44
5219,417.52
5220,417.6
5221,417.68
5222,417.76
5223,417.84000000000003
5224,417.92
5225,418.0
5226,418.08
5227,418.16
5228,418.24
5229,418.32
5230,418.40000000000003
5231,418.48
5232,418.56
5233,418.64
5234,418.72
5235,418.8
5236,418.88
5237,418.96000000000004
5238,419.04
5239,419.12
5240,419.2
5241,419.28000000000003
5242,419.36
5243,419.44
5244,419.52
5245,419.6
5246,419.68
5247,419.76
5248,419.84000000000003
5249,419.92
5250,420.0
5251,420.08
5252,420.16
5253,420.24
5254,420.32
5255,420.40000000000003
5256,420.48
5257,420.56
5258,420.64
5259,420.72
5260,420.8
5261,420.88
5262,420.96000000000004
5263,421.04
5264,421.12
5265,421.2
5266,421.28000000000003
5267,421.36
5268,421.44
5269,421.52
5270,421.6
5271,421.68
5272,421.76
5273,421.84000000000003
5274,421.92
5275,422.0
5276,422.08
5277,422.16
5278,422.24
5279,422.32
5280,422.40000000000003
5281,422.48
5282,422.56
5283,422.64
5284,422.72
5285,422.8
5286,422.88
5287,422.96000000000004
5288,423.04
5289,423.12
5290,423.2
5291,423.28000000000003
5292,423.36
5293,423.44
5294,423.52
5295,423.6
5296,423.68
5297,423.76
5298,423.84000000000003
5299,423.92
5300,424.0
5301,424.08
5302,424.16
5303,424.24
5304,424.32
5305,424.40000000000003
5306,424.48
5307,424.56
5308,424.64
5309,424.72
5310,424.8
5311,424.88
5312,424.96000000000004
5313,425.04
5314,425.12
5315,425.2
5316,425.28000000000003
5317,425.36
5318,425.44
5319,425.52
5320,425.6
5321,425.68
5322,425.76
5323,425.84000000000003
5324,425.92
5325,426.0
5326,426.08
5327,426.16
5328,426.24
5329,426.32
5330,426.40000000000003
5331,426.48
5332,426.56
5333,426.64
5334,426.72
5335,426.8
5336,426.88
5337,426.96000000000004
5338,427.04
5339,427.12
5340,427.2
5341,427.28000000000003
5342,427.36
5343,427.44
5344,427.52
5345,427.6
5346,427.68
5347,427.76
5348,427.84000000000003
5349,427.92
5350,428.0
5351,428.08
5352,428.16
5353,428.24
5354,428.32
5355,428.40000000000003
5356,428.48
5357,428.56
5358,428.64
5359,428.72
5360,428.8
5361,428.88
5362,428.96000000000004
5363,429.04
5364,429.12
5365,429.2
5366,429.28000000000003
5367,429.36
5368,429.44
5369,429.52
5370,429.6
5371,429.68
5372,429.76
5373,429.84000000000003
5374,429.92
5375,430.0
5376,430.08
5377,430.16
5378,430.24
5379,430.32
5380,430.40000000000003
5381,430.48
5382,430.56
5383,430.64
5384,430.72
5385,430.8
5386,430.88
5387,430.96000000000004
5388,431.04
5389,431.12
5390,431.2
5391,431.28000000000003
5392,431.36
5393,431.44
5394,431.52
5395,431.6
5396,431.68
5397,431.76
5398,431.84000000000003
5399,431.92
5400,432.0
5401,432.08
5402,432.16
5403,432.24
5404,432.32
5405,432.40000000000003
5406,432.48
5407,432.56
5408,432.64
5409,432.72
5410,432.8
5411,432.88
5412,432.96000000000004
5413,433.04
5414,433.12
5415,433.2
5416,433.28000000000003
5417,433.36
5418,433.44
5419,433.52
5420,433.6
5421,433.68
5422,433.76
5423,433.84000000000003
5424,433.92
5425,434.0
5426,434.08
5427,434.16
5428,434.24
5429,434.32
5430,434.40000000000003
5431,434.48
5432,434.56
5433,434.64
5434,434.72
5435,434.8
5436,434.88
5437,434.96000000000004
5438,435.04
5439,435.12
5440,435.2
5441,435.28000000000003
5442,435.36
5443,435.44
5444,435.52
5445,435.6
5446,435.68
5447,435.76
5448,435.84000000000003
5449,435.92
5450,436.0
5451,436.08
5452,436.16
5453,436.24
5454,436.32
5455,436.40000000000003
5456,436.48
5457,436.56
5458,436.64
5459,436.72
5460,436.8
5461,436.88
5462,436.96000000000004
5463,437.04
5464,437.12
5465,437.2
5466,437.28000000000003
5467,437.36
5468,437.44
5469,437.52
5470,437.6
5471,437.68
5472,437.76
5473,437.84000000000003
5474,437.92
5475,438.0
5476,438.08
5477,438.16
5478,438.24
5479,438.32
5480,438.40000000000003
5481,438.48
5482,438.56
5483,438.64
5484,438.72
5485,438.8
5486,438.88
5487,438.96000000000004
5488,439.04
5489,439.12
5490,439.2
5491,439.28000000000003
5492,439.36
5493,439.44
5494,439.52
5495,439.6
5496,439.68
5497,439.76
5498,439.84000000000003
5499,439.92
5500,440.0
5501,440.08
5502,440.16
5503,440.24
5504,440.32
5505,440.40000000000003
5506,440.48
5507,440.56
5508,440.64
5509,440.72
5510,440.8
5511,440.88
5512,440.96000000000004
5513,441.04
5514,441.12
5515,441.2
5516,441.28000000000003
5517,441.36
5518,441.44
5519,441.52
5520,441.6
5521,441.68
5522,441.76
5523,441.84000000000003
5524,441.92
5525,442.0
5526,442.08
5527,442.16
5528,442.24
5529,442.32
5530,442.40000000000003
5531,442.48
5532,442.56
5533,442.64
5534,442.72
5535,442.8
5536,442.88
5537,442.96000000000004
5538,443.04
5539,443.12
5540,443.2
5541,443.28000000000003
5542,443.36
5543,443.44
5544,443.52
5545,443.6
5546,443.68
5547,443.76
5548,443.84000000000003
5549,443.92
5550,444.0
5551,444.08
5552,444.16
5553,444.24
5554,444.32
5555,444.40000000000003
5556,444.48
5557,444.56
5558,444.64
5559,444.72
5560,444.8
5561,444.88
5562,444.96000000000004
5563,445.04
5564,445.12
5565,445.2
5566,445.28000000000003
5567,445.36
5568,445.44
5569,445.52
5570,445.6
5571,445.68
5572,445.76
5573,445.84000000000003
5574,445.92
5575,446.0
5576,446.08
5577,446.16
5578,446.24
5579,446.32
5580,446.40000000000003
5581,446.48
5582,446.56
5583,446.64
5584,446.72
5585,446.8
5586,446.88
5587,446.96000000000004
5588,447.04
5589,447.12
5590,447.2
5591,447.28000000000003
5592,447.36
5593,447.44
5594,447.52
5595,447.6
5596,447.68
5597,447.76
5598,447.84000000000003
5599,447.92
5600,448.0
5601,448.08
5602,448.16
5603,448.24
5604,448.32
5605,448.40000000000003
5606,448.48
5607,448.56
5608,448.64
5609,448.72
5610,448.8
5611,448.88
5612,448.96000000000004
5613,449.04
5614,449.12
5615,449.2
5616,449.28000000000003
5617,449.36
5618,449.44
5619,449.52
5620,449.6
5621,449.68
5622,449.76
5623,449.84000000000003
5624,449.92
5625,450.0
5626,450.08
5627,450.16
5628,450.24
5629,450.32
5630,450.40000000000003
5631,450.48
5632,450.56
5633,450.64
5634,450.72
5635,450.8
5636,450.88
5637,450.96000000000004
5638,451.04
5639,451.12
5640,451.2
5641,451.28000000000003
5642,451.36
5643,451.44
5644,451.52
5645,451.6
5646,451.68
5647,451.76
5648,451.84000000000003
5649,451.92
5650,452.0
5651,452.08
5652,452.16
5653,452.24
5654,452.32
5655,452.40000000000003
5656,452.48
5657,452.56
5658,452.64
5659,452.72
5660,452.8
5661,452.88
5662,452.96000000000004
5663,453.04
5664,453.12
5665,453.2
5666,453.28000000000003
5667,453.36
5668,453.44
5669,453.52
5670,453.6
5671,453.68
5672,453.76
5673,453.84000000000003
5674,453.92
5675,454.0
5676,454.08
5677,454.16
5678,454.24
5679,454.32
5680,454.40000000000003
5681,454.48
5682,454.56
5683,454.64
5684,454.72
5685,454.8
5686,454.88
5687,454.96000000000004
5688,455.04
5689,455.12
5690,455.2
5691,455.28000000000003
5692,455.36
5693,455.44
5694,455.52
5695,455.6
5696,455.68
